dt,cnt_id,cycle_id,event,location_name,end_location_name,cnt_type,days_since_last_event,days_until_free
2007-10-20,BUTU4321000,BUTU4321000_cycle_14,Отправлен_по_ЖД,Москва,Владивосток,40,2,13
2007-10-20,ERKU7945290,ERKU7945290_cycle_13,Отправлен_грузополучателю,Москва,Москва,20,4,27
2007-10-20,KNYU1437543,KNYU1437543_cycle_12,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,19
2007-10-20,STNU2356703,STNU2356703_cycle_10,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,28
2007-10-20,STNU4510100,STNU4510100_cycle_12,Передан_на_погрузку,Владивосток,Москва,20,0,49
2007-10-20,STNU9767317,STNU9767317_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,4,0
2007-10-20,TIMU3137493,TIMU3137493_cycle_12,Прибыл_свободным,Владивосток,Владивосток,40,8,0
2007-10-20,TIMU3631350,TIMU3631350_cycle_9,Прибыл_свободным,Москва,Москва,20,2,0
2007-10-20,WEDU2383938,WEDU2383938_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,13,9
2007-10-21,BUTU7001309,BUTU7001309_cycle_12,Прибыл_груженый,Санкт-Петербург,Москва,20,11,18
2007-10-21,CRTU3557001,CRTU3557001_cycle_12,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,9
2007-10-21,ERKU3509749,ERKU3509749_cycle_11,Прибыл_по_ЖД,Москва,Москва,20,3,4
2007-10-21,KNYU1773354,KNYU1773354_cycle_10,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,28
2007-10-21,STNU2517447,STNU2517447_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,40,2,44
2007-10-21,TIMU1636645,TIMU1636645_cycle_10,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,12
2007-10-21,TIMU1636645,TIMU1636645_cycle_10,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,12
2007-10-21,TIMU3656871,TIMU3656871_cycle_11,Прибыл_груженый,Санкт-Петербург,Владивосток,20,11,28
2007-10-21,TIMU8250428,TIMU8250428_cycle_12,Прибыл_груженый,Владивосток,Москва,20,4,32
2007-10-21,TOWU2984334,TOWU2984334_cycle_14,Прибыл_по_ЖД,Владивосток,Владивосток,40,18,6
2007-10-21,TOWU5892461,TOWU5892461_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,17,20
2007-10-21,WEDU2383938,WEDU2383938_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,8
2007-10-21,WEDU6654977,WEDU6654977_cycle_10,Отправлен_по_ЖД,Владивосток,Москва,20,4,34
2007-10-21,WEDU6874585,WEDU6874585_cycle_11,Прибыл_груженый,Владивосток,Москва,20,15,26
2007-10-21,WEDU6874585,WEDU6874585_cycle_11,Отправлен_по_ЖД,Владивосток,Москва,20,0,26
2007-10-22,CRTU1521773,CRTU1521773_cycle_10,Прибыл_по_ЖД,Владивосток,Владивосток,20,15,11
2007-10-22,CRTU3557001,CRTU3557001_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,1,8
2007-10-22,CRTU3557936,CRTU3557936_cycle_12,Прибыл_груженый,Москва,Владивосток,20,11,35
2007-10-22,TIMU1636645,TIMU1636645_cycle_10,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,11
2007-10-22,TIMU6310893,TIMU6310893_cycle_13,Прибыл_груженый,Москва,Санкт-Петербург,40,7,14
2007-10-22,TIMU9543550,TIMU9543550_cycle_14,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,4,22
2007-10-22,TOWU3611630,TOWU3611630_cycle_11,Передан_на_погрузку,Владивосток,Москва,40,0,43
2007-10-22,TOWU8161314,TOWU8161314_cycle_11,Прибыл_груженый,Москва,Санкт-Петербург,20,4,27
2007-10-22,TOWU8381849,TOWU8381849_cycle_10,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,12,13
2007-10-22,WEDU2249581,WEDU2249581_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,4,0
2007-10-22,WEDU6102098,WEDU6102098_cycle_10,Прибыл_по_ЖД,Владивосток,Владивосток,20,20,27
2007-10-23,ERKU8324044,ERKU8324044_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,14,21
2007-10-23,KNYU3537798,KNYU3537798_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,22,0
2007-10-23,STNU1402586,STNU1402586_cycle_12,Прибыл_свободным,Владивосток,Владивосток,20,13,0
2007-10-23,TOWU2940273,TOWU2940273_cycle_12,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,21
2007-10-23,TOWU2984334,TOWU2984334_cycle_14,Отправлен_грузополучателю,Владивосток,Владивосток,40,2,4
2007-10-23,TOWU8381849,TOWU8381849_cycle_10,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,12
2007-10-24,BUTU7001309,BUTU7001309_cycle_12,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,3,15
2007-10-24,CRTU3557936,CRTU3557936_cycle_12,Отправлен_по_ЖД,Москва,Владивосток,20,2,33
2007-10-24,ERKU3509749,ERKU3509749_cycle_11,Отправлен_грузополучателю,Москва,Москва,20,3,1
2007-10-24,ERKU5435191,ERKU5435191_cycle_9,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,13,0
2007-10-24,KNYU1437543,KNYU1437543_cycle_12,Прибыл_груженый,Москва,Санкт-Петербург,20,4,15
2007-10-24,TIMU6310893,TIMU6310893_cycle_13,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,2,12
2007-10-24,TIMU8061928,TIMU8061928_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,16,0
2007-10-24,TIMU8250428,TIMU8250428_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,20,3,29
2007-10-24,TIMU8887794,TIMU8887794_cycle_11,Прибыл_груженый,Санкт-Петербург,Владивосток,20,12,44
2007-10-24,TOWU5892461,TOWU5892461_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,3,17
2007-10-24,TOWU6899546,TOWU6899546_cycle_11,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,44
2007-10-24,TOWU6899546,TOWU6899546_cycle_11,Прибыл_груженый,Москва,Санкт-Петербург,20,0,44
2007-10-24,TOWU8161314,TOWU8161314_cycle_11,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,25
2007-10-24,TOWU8161314,TOWU8161314_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,25
2007-10-24,WEDU6102098,WEDU6102098_cycle_10,Отправлен_грузополучателю,Владивосток,Владивосток,20,2,25
2007-10-24,WEDU9910122,WEDU9910122_cycle_11,Передан_на_погрузку,Москва,Владивосток,40,0,25
2007-10-25,BUTU7001309,BUTU7001309_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,1,14
2007-10-25,CRTU1521773,CRTU1521773_cycle_10,Отправлен_грузополучателю,Владивосток,Владивосток,20,3,8
2007-10-25,CRTU3557001,CRTU3557001_cycle_12,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,3,5
2007-10-25,ERKU3509749,ERKU3509749_cycle_11,Прибыл_свободным,Москва,Москва,20,1,0
2007-10-25,ERKU5797068,ERKU5797068_cycle_12,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,36
2007-10-25,KNYU1437543,KNYU1437543_cycle_12,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,14
2007-10-25,KNYU1437543,KNYU1437543_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,14
2007-10-25,KNYU3021654,KNYU3021654_cycle_12,Прибыл_по_ЖД,Москва,Москва,40,18,9
2007-10-25,KNYU3021654,KNYU3021654_cycle_12,Отправлен_грузополучателю,Москва,Москва,40,0,9
2007-10-25,KNYU8173059,KNYU8173059_cycle_13,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,48
2007-10-25,TIMU3656871,TIMU3656871_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,4,24
2007-10-25,TIMU5165088,TIMU5165088_cycle_11,Прибыл_груженый,Санкт-Петербург,Москва,40,6,8
2007-10-25,TIMU6180706,TIMU6180706_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,12,1
2007-10-26,BUTU7079823,BUTU7079823_cycle_12,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,18,8
2007-10-26,BUTU7079823,BUTU7079823_cycle_12,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,0,8
2007-10-26,CRTU1167966,CRTU1167966_cycle_11,Прибыл_свободным,Владивосток,Владивосток,40,12,0
2007-10-26,CRTU1167966,CRTU1167966_cycle_12,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,53
2007-10-26,STNU3092282,STNU3092282_cycle_13,Прибыл_груженый,Санкт-Петербург,Москва,40,11,22
2007-10-26,TIMU5165088,TIMU5165088_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,7
2007-10-26,TIMU5165088,TIMU5165088_cycle_11,Прибыл_по_ЖД,Москва,Москва,40,0,7
2007-10-26,TIMU6180706,TIMU6180706_cycle_12,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,0
2007-10-26,TIMU6180706,TIMU6180706_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,0,0
2007-10-26,TIMU8887794,TIMU8887794_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,2,42
2007-10-26,TOWU6899546,TOWU6899546_cycle_11,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,42
2007-10-27,CRTU1715325,CRTU1715325_cycle_13,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,27
2007-10-27,ERKU5797068,ERKU5797068_cycle_12,Прибыл_груженый,Санкт-Петербург,Владивосток,40,2,34
2007-10-27,ERKU8324044,ERKU8324044_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,4,17
2007-10-27,KNYU1437543,KNYU1437543_cycle_12,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,12
2007-10-27,KNYU6970613,KNYU6970613_cycle_14,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,23
2007-10-27,STNU3092282,STNU3092282_cycle_13,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,21
2007-10-27,TIMU6310893,TIMU6310893_cycle_13,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,3,9
2007-10-27,TOWU2984334,TOWU2984334_cycle_14,Прибыл_свободным,Владивосток,Владивосток,40,4,0
2007-10-27,TOWU8161314,TOWU8161314_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,3,22
2007-10-27,TOWU8351331,TOWU8351331_cycle_10,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,35
2007-10-27,WEDU4651205,WEDU4651205_cycle_13,Прибыл_по_ЖД,Москва,Москва,20,18,11
2007-10-28,BUTU7001309,BUTU7001309_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,3,11
2007-10-28,CRTU8114609,CRTU8114609_cycle_13,Прибыл_свободным,Москва,Москва,20,13,0
2007-10-28,STNU2794431,STNU2794431_cycle_11,Прибыл_груженый,Владивосток,Москва,20,17,24
2007-10-28,TIMU5165088,TIMU5165088_cycle_11,Отправлен_грузополучателю,Москва,Москва,40,2,5
2007-10-28,TOWU5842316,TOWU5842316_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,10,0
2007-10-29,CRTU2183954,CRTU2183954_cycle_12,Прибыл_свободным,Владивосток,Владивосток,40,10,0
2007-10-29,ERKU5797068,ERKU5797068_cycle_12,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,40,2,32
2007-10-29,KNYU9630138,KNYU9630138_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,14,31
2007-10-29,STNU3092282,STNU3092282_cycle_13,Прибыл_по_ЖД,Москва,Москва,40,2,19
2007-10-29,STNU4919514,STNU4919514_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,40,20,33
2007-10-29,TIMU7736033,TIMU7736033_cycle_11,Прибыл_груженый,Москва,Санкт-Петербург,20,11,29
2007-10-29,TIMU9543550,TIMU9543550_cycle_14,Прибыл_по_ЖД,Владивосток,Владивосток,40,7,15
2007-10-29,WEDU2383938,WEDU2383938_cycle_11,Прибыл_свободным,Владивосток,Владивосток,20,8,0
2007-10-29,WEDU5817433,WEDU5817433_cycle_11,Прибыл_свободным,Владивосток,Владивосток,20,10,0
2007-10-29,WEDU5817433,WEDU5817433_cycle_12,Передан_на_погрузку,Владивосток,Москва,20,0,54
2007-10-29,WEDU6874585,WEDU6874585_cycle_11,Прибыл_по_ЖД,Москва,Москва,20,8,18
2007-10-29,WEDU7000544,WEDU7000544_cycle_11,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,32
2007-10-30,CRTU3557001,CRTU3557001_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,5,0
2007-10-30,STNU2356703,STNU2356703_cycle_10,Прибыл_груженый,Москва,Санкт-Петербург,40,10,18
2007-10-30,STNU5088417,STNU5088417_cycle_11,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,48
2007-10-30,TIMU6310893,TIMU6310893_cycle_13,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,3,6
2007-10-30,TIMU7736033,TIMU7736033_cycle_11,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,28
2007-10-30,WEDU4651205,WEDU4651205_cycle_13,Отправлен_грузополучателю,Москва,Москва,20,3,8
2007-10-30,WEDU6876299,WEDU6876299_cycle_12,Передан_на_погрузку,Москва,Владивосток,20,0,40
2007-10-31,CRTU6264170,CRTU6264170_cycle_12,Прибыл_свободным,Москва,Москва,40,29,0
2007-10-31,KNYU6806102,KNYU6806102_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,18,0
2007-10-31,KNYU9630138,KNYU9630138_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,2,29
2007-10-31,STNU2356703,STNU2356703_cycle_10,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,1,17
2007-10-31,STNU2356703,STNU2356703_cycle_10,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,0,17
2007-10-31,TIMU7736033,TIMU7736033_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,1,27
2007-10-31,TIMU7736033,TIMU7736033_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,0,27
2007-10-31,TIMU9543550,TIMU9543550_cycle_14,Отправлен_грузополучателю,Владивосток,Владивосток,40,2,13
2007-10-31,TOWU6899546,TOWU6899546_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,5,37
2007-10-31,WEDU2383938,WEDU2383938_cycle_12,Передан_на_погрузку,Владивосток,Москва,20,0,44
2007-11-01,BUTU4321000,BUTU4321000_cycle_14,Прибыл_по_ЖД,Владивосток,Владивосток,40,12,1
2007-11-01,BUTU7130462,BUTU7130462_cycle_11,Передан_на_погрузку,Москва,Владивосток,20,0,45
2007-11-01,BUTU8954572,BUTU8954572_cycle_10,Прибыл_свободным,Москва,Москва,40,14,0
2007-11-01,BUTU8954572,BUTU8954572_cycle_11,Передан_на_погрузку,Москва,Владивосток,40,0,40
2007-11-01,ERKU4123975,ERKU4123975_cycle_11,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,37
2007-11-01,KNYU1033833,KNYU1033833_cycle_11,Прибыл_груженый,Москва,Владивосток,40,13,23
2007-11-01,KNYU5786200,KNYU5786200_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,13,13
2007-11-01,KNYU5786200,KNYU5786200_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,20,0,13
2007-11-01,STNU2794431,STNU2794431_cycle_11,Отправлен_по_ЖД,Владивосток,Москва,20,4,20
2007-11-01,STNU3092282,STNU3092282_cycle_13,Отправлен_грузополучателю,Москва,Москва,40,3,16
2007-11-01,STNU4919514,STNU4919514_cycle_11,Отправлен_грузополучателю,Владивосток,Владивосток,40,3,30
2007-11-01,STNU9845862,STNU9845862_cycle_11,Прибыл_груженый,Санкт-Петербург,Москва,40,14,5
2007-11-01,TIMU5293271,TIMU5293271_cycle_12,Прибыл_свободным,Москва,Москва,20,15,0
2007-11-01,TOWU3611630,TOWU3611630_cycle_11,Прибыл_груженый,Владивосток,Москва,40,10,33
2007-11-01,TOWU6899546,TOWU6899546_cycle_11,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,1,36
2007-11-01,WEDU6654977,WEDU6654977_cycle_10,Прибыл_по_ЖД,Москва,Москва,20,11,23
2007-11-01,WEDU6874585,WEDU6874585_cycle_11,Отправлен_грузополучателю,Москва,Москва,20,3,15
2007-11-02,BUTU4321000,BUTU4321000_cycle_14,Отправлен_грузополучателю,Владивосток,Владивосток,40,1,0
2007-11-02,BUTU4321000,BUTU4321000_cycle_14,Прибыл_свободным,Владивосток,Владивосток,40,0,0
2007-11-02,CRTU1521773,CRTU1521773_cycle_10,Прибыл_свободным,Владивосток,Владивосток,20,8,0
2007-11-02,CRTU1521773,CRTU1521773_cycle_11,Передан_на_погрузку,Владивосток,Москва,20,0,43
2007-11-02,CRTU1937935,CRTU1937935_cycle_10,Прибыл_груженый,Владивосток,Санкт-Петербург,40,20,27
2007-11-02,CRTU2093770,CRTU2093770_cycle_12,Прибыл_груженый,Санкт-Петербург,Москва,40,14,30
2007-11-02,ERKU3123425,ERKU3123425_cycle_12,Прибыл_свободным,Москва,Москва,20,23,0
2007-11-02,STNU4510100,STNU4510100_cycle_12,Прибыл_груженый,Владивосток,Москва,20,13,36
2007-11-02,STNU9845862,STNU9845862_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,1,4
2007-11-02,STNU9845862,STNU9845862_cycle_11,Прибыл_по_ЖД,Москва,Москва,40,0,4
2007-11-02,TIMU1636645,TIMU1636645_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,11,0
2007-11-02,TIMU5165088,TIMU5165088_cycle_11,Прибыл_свободным,Москва,Москва,40,5,0
2007-11-02,WEDU6654977,WEDU6654977_cycle_10,Отправлен_грузополучателю,Москва,Москва,20,1,22
2007-11-02,WEDU7000544,WEDU7000544_cycle_11,Прибыл_груженый,Москва,Санкт-Петербург,20,4,28
2007-11-02,WEDU8568487,WEDU8568487_cycle_14,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,33
2007-11-03,BUTU7079823,BUTU7079823_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,8,0
2007-11-03,CRTU3557936,CRTU3557936_cycle_12,Прибыл_по_ЖД,Владивосток,Владивосток,20,10,23
2007-11-03,ERKU8281105,ERKU8281105_cycle_11,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,17
2007-11-03,KNYU3021654,KNYU3021654_cycle_12,Прибыл_свободным,Москва,Москва,40,9,0
2007-11-03,KNYU4619290,KNYU4619290_cycle_13,Передан_на_погрузку,Санкт-Петербург,Москва,40,0,52
2007-11-03,KNYU6970613,KNYU6970613_cycle_14,Прибыл_груженый,Москва,Санкт-Петербург,20,7,16
2007-11-03,KNYU7944727,KNYU7944727_cycle_14,Прибыл_свободным,Москва,Москва,20,15,0
2007-11-03,KNYU9683883,KNYU9683883_cycle_13,Передан_на_погрузку,Владивосток,Санкт-Петербург,20,0,30
2007-11-03,STNU2356703,STNU2356703_cycle_10,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,3,14
2007-11-03,STNU9845862,STNU9845862_cycle_11,Отправлен_грузополучателю,Москва,Москва,40,1,3
2007-11-03,TOWU8351331,TOWU8351331_cycle_10,Прибыл_груженый,Владивосток,Санкт-Петербург,20,7,28
2007-11-03,WEDU6876299,WEDU6876299_cycle_12,Прибыл_груженый,Москва,Владивосток,20,4,36
2007-11-03,WEDU7000544,WEDU7000544_cycle_11,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,1,27
2007-11-04,BUTU1300953,BUTU1300953_cycle_11,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,17,0
2007-11-04,BUTU1300953,BUTU1300953_cycle_12,Передан_на_погрузку,Санкт-Петербург,Владивосток,40,0,55
2007-11-04,BUTU2391445,BUTU2391445_cycle_12,Передан_на_погрузку,Москва,Владивосток,20,0,23
2007-11-04,CRTU1937935,CRTU1937935_cycle_10,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,2,25
2007-11-04,CRTU2093770,CRTU2093770_cycle_12,Отправлен_по_ЖД,Санкт-Петербург,Москва,40,2,28
2007-11-04,CRTU3557936,CRTU3557936_cycle_12,Отправлен_грузополучателю,Владивосток,Владивосток,20,1,22
2007-11-04,KNYU1033833,KNYU1033833_cycle_11,Отправлен_по_ЖД,Москва,Владивосток,40,3,20
2007-11-04,STNU4510100,STNU4510100_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,20,2,34
2007-11-04,TOWU3611630,TOWU3611630_cycle_11,Отправлен_по_ЖД,Владивосток,Москва,40,3,30
2007-11-04,TOWU8381849,TOWU8381849_cycle_10,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,12,0
2007-11-04,TOWU8381849,TOWU8381849_cycle_11,Передан_на_погрузку,Санкт-Петербург,Владивосток,20,0,22
2007-11-04,WEDU2383938,WEDU2383938_cycle_12,Прибыл_груженый,Владивосток,Москва,20,4,40
2007-11-04,WEDU6876299,WEDU6876299_cycle_12,Отправлен_по_ЖД,Москва,Владивосток,20,1,35
2007-11-05,CRTU2093770,CRTU2093770_cycle_12,Прибыл_по_ЖД,Москва,Москва,40,1,27
2007-11-05,CRTU5834937,CRTU5834937_cycle_11,Прибыл_груженый,Санкт-Петербург,Владивосток,20,20,39
2007-11-05,KNYU3335859,KNYU3335859_cycle_12,Передан_на_погрузку,Владивосток,Москва,20,0,36
2007-11-05,KNYU6970613,KNYU6970613_cycle_14,Отправлен_по_ЖД,Москва,Санкт-Петербург,20,2,14
2007-11-05,KNYU6970613,KNYU6970613_cycle_14,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,0,14
2007-11-05,KNYU6970613,KNYU6970613_cycle_14,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,20,0,14
2007-11-05,KNYU8173059,KNYU8173059_cycle_13,Прибыл_груженый,Санкт-Петербург,Москва,20,11,37
2007-11-05,TIMU6310893,TIMU6310893_cycle_13,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,40,6,0
2007-11-06,CRTU1167966,CRTU1167966_cycle_12,Прибыл_груженый,Владивосток,Санкт-Петербург,40,11,42
2007-11-06,CRTU1715325,CRTU1715325_cycle_13,Прибыл_груженый,Москва,Санкт-Петербург,40,10,17
2007-11-06,CRTU2093770,CRTU2093770_cycle_12,Отправлен_грузополучателю,Москва,Москва,40,1,26
2007-11-06,CRTU5834937,CRTU5834937_cycle_11,Отправлен_по_ЖД,Санкт-Петербург,Владивосток,20,1,38
2007-11-06,CRTU8128829,CRTU8128829_cycle_15,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,23
2007-11-06,ERKU5435191,ERKU5435191_cycle_10,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,35
2007-11-06,KNYU3021654,KNYU3021654_cycle_13,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,31
2007-11-06,STNU2517447,STNU2517447_cycle_12,Прибыл_по_ЖД,Москва,Москва,40,16,28
2007-11-06,STNU9845862,STNU9845862_cycle_11,Прибыл_свободным,Москва,Москва,40,3,0
2007-11-06,TIMU8250428,TIMU8250428_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,13,16
2007-11-06,WEDU2383938,WEDU2383938_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,20,2,38
2007-11-07,BUTU7130462,BUTU7130462_cycle_11,Прибыл_груженый,Москва,Владивосток,20,6,39
2007-11-07,CRTU1167966,CRTU1167966_cycle_12,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,40,1,41
2007-11-07,ERKU8281105,ERKU8281105_cycle_11,Прибыл_груженый,Санкт-Петербург,Москва,40,4,13
2007-11-07,KNYU5372067,KNYU5372067_cycle_12,Прибыл_свободным,Владивосток,Владивосток,40,23,0
2007-11-07,KNYU5372067,KNYU5372067_cycle_13,Передан_на_погрузку,Владивосток,Санкт-Петербург,40,0,33
2007-11-07,KNYU8173059,KNYU8173059_cycle_13,Отправлен_по_ЖД,Санкт-Петербург,Москва,20,2,35
2007-11-07,TIMU3656871,TIMU3656871_cycle_11,Прибыл_по_ЖД,Владивосток,Владивосток,20,13,11
2007-11-07,TIMU8010374,TIMU8010374_cycle_12,Прибыл_по_ЖД,Москва,Москва,20,19,17
2007-11-07,TOWU7808384,TOWU7808384_cycle_12,Передан_на_погрузку,Москва,Санкт-Петербург,40,0,17
2007-11-07,TOWU8351331,TOWU8351331_cycle_10,Отправлен_по_ЖД,Владивосток,Санкт-Петербург,20,4,24
2007-11-07,WEDU4651205,WEDU4651205_cycle_13,Прибыл_свободным,Москва,Москва,20,8,0
2007-11-07,WEDU4651205,WEDU4651205_cycle_14,Передан_на_погрузку,Москва,Санкт-Петербург,20,0,21
2007-11-07,WEDU5817433,WEDU5817433_cycle_12,Прибыл_груженый,Владивосток,Москва,20,9,45
2007-11-07,WEDU9910122,WEDU9910122_cycle_11,Прибыл_груженый,Москва,Владивосток,40,14,11
2007-11-08,BUTU7001309,BUTU7001309_cycle_12,Прибыл_свободным,Москва,Москва,20,11,0
2007-11-08,CRTU1715325,CRTU1715325_cycle_13,Отправлен_по_ЖД,Москва,Санкт-Петербург,40,2,15
2007-11-08,CRTU1715325,CRTU1715325_cycle_13,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,40,0,15
2007-11-08,KNYU1437543,KNYU1437543_cycle_12,Прибыл_свободным,Санкт-Петербург,Санкт-Петербург,20,12,0
2007-11-08,KNYU1773354,KNYU1773354_cycle_10,Прибыл_груженый,Москва,Санкт-Петербург,20,18,10
2007-11-08,KNYU3335859,KNYU3335859_cycle_12,Прибыл_груженый,Владивосток,Москва,20,3,33
2007-11-08,KNYU3335859,KNYU3335859_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,20,0,33
2007-11-08,KNYU5372067,KNYU5372067_cycle_13,Прибыл_груженый,Владивосток,Санкт-Петербург,40,1,32
2007-11-08,KNYU9683883,KNYU9683883_cycle_13,Прибыл_груженый,Владивосток,Санкт-Петербург,20,5,25
2007-11-08,TIMU8010374,TIMU8010374_cycle_12,Отправлен_грузополучателю,Москва,Москва,20,1,16
2007-11-08,TIMU8061928,TIMU8061928_cycle_11,Передан_на_погрузку,Санкт-Петербург,Москва,20,0,25
2007-11-08,WEDU5817433,WEDU5817433_cycle_12,Отправлен_по_ЖД,Владивосток,Москва,20,1,44
2007-11-08,WEDU7000544,WEDU7000544_cycle_11,Прибыл_по_ЖД,Санкт-Петербург,Санкт-Петербург,20,5,22
2007-11-08,WEDU9910122,WEDU9910122_cycle_11,Отправлен_по_ЖД,Москва,Владивосток,40,1,10
2007-11-09,CRTU1715325,CRTU1715325_cycle_13,Отправлен_грузополучателю,Санкт-Петербург,Санкт-Петербург,40,1,14
